BANK,IFSC,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
ABHYUDAYA COOPERATIVE BANK LIMITED,ABHY0065204,RAIPUR,"BLOCK NO.E/1, GHANTAKARNA MAHAVIR CLOTH MARKET, RAIPUR, AHMEDABAD- 380 002.",22142022,AHMEDABAD,AHMEDABAD,GUJARAT
ABHYUDAYA COOPERATIVE BANK LIMITED,ABHY0065205,ODHAV,"HARSHAD CHAMBERS, OPP. VALLABHNAGAR, ODHAV, AHMEDABAD - 380 021",22871977,AHMEDABAD,AHMEDABAD,GUJARAT
ABHYUDAYA COOPERATIVE BANK LIMITED,ABHY0065208,GHATLODIYA,"1, SATYAM, MANJUSHRI SOCIETY, GHATLODIA, AHMEDABAD- 380 061.",27475098,AHMEDABAD,AHMEDABAD,GUJARAT
ABHYUDAYA COOPERATIVE BANK LIMITED,ABHY0065301,MAIN BR UDUPI,"SRI KANIYOOR BLDG, CAR STREET, UDUPI,  TEH. UDUPI, 576 101",2520117,UDUPI,UDUPI,KARNATAKA
ABHYUDAYA COOPERATIVE BANK LIMITED,ABHY0065302,CITY,"SHAMBHAVI FORTUNE, BEHIND K S R T C BUS STAND, UDUPI -576101",2520117,UDUPI,UDUPI,KARNATAKA
ABHYUDAYA COOPERATIVE BANK LIMITED,ABHY0065304,SHIRVA,"SHIRVA, TEH. UDUPI, 574 116",2554287,UDUPI,UDUPI,KARNATAKA
ABHYUDAYA COOPERATIVE BANK LIMITED,ABHY0065305,PADUBIDRI,"SHRI SHAKTHI COMPLEX, NH-66, NADSAL VILLAGE, PADUBIDRI, UDUPI-DIST, 574111",2556177,DAKSHINA KANNADA,UDUPI,KARNATAKA
ABHYUDAYA COOPERATIVE BANK LIMITED,ABHY0065306,MANGALORE,"SHOP NO. 4, JANVI PLAZA, NEAR BUNTS HOSTEL, KARANGLAPADY, MANGALORE-575003",2423067,DAKSHINA KANNADA,MANGALORE,KARNATAKA
ABU DHABI COMMERCIAL BANK,ADCB0000001,RTGS-HO,"75, REHMAT MANZIL, V. N. ROAD, CURCHGATE, MUMBAI - 400020",39534100,MUMBAI CITY,MUMBAI,MAHARASHTRA
ABU DHABI COMMERCIAL BANK,ADCB0000002,BANGALORE,"CITI CENTRE, 28, CHURCH STREET, OFF M. G. ROAD BANGALORE 560001",25582000,BANGALORE URBAN,BANGALORE,KARNATAKA
ADITYA BIRLA IDEA PAYMENTS BANK,ABPB0000001,RTGS-HO,"LEVEL 17 AND 18,BIRLA AURORA TOWERS,DR.ANNIE BESANT ROAD,WORLI,MUMBAI 400030,INDIA",62307000,MUMBAI,MUMBAI,MAHARASHTRA
ADITYA BIRLA IDEA PAYMENTS BANK,ABPB0000002,CENTRAL PROCESSING CENTRE,"LEVEL 5,TOWER NO 2,TVH BELICIAA TOWERS,MRC NAGAR,CHENNAI 600028,INDIA",66420200,CHENNAI,CHENNAI,TAMIL NADU
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660002,RELIEF ROAD,"MUMTAJ MAHAL, ZAKARIYA MASZID, RELIEF ROAD, AHMEDABAD-380 001",7922139024,AHMEDABAD,AHMEDABAD,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660003,MANINAGAR,"JAWAHAR CHOWK CHAR RASTA,MANINAGAR, AHMEDABAD-380 008.",7925450515,AHMEDABAD,AHMEDABAD,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660004,NARANPURA,"1,ATUL PARK SOCIETY, NR.NARANPURA CHAR RASTA,NARANPURA, AHMEDABAD-380 013.",7927682016,AHMEDABAD,AHMEDABAD,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660005,GIRDHARNAGAR,"NILUMBAUG FLAT, OPP.SHAHIBAUG GUEST HOUSE,GIRDHARNAGAR, SAHIBAUG ROAD, AHMEDABAD-380 004.",7922864640,AHMEDABAD,AHMEDABAD,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660007,MAHENDIKUA,"SHANKARPURA CHAR RASTA, NR.SHAKTINAGAR, OUTSITE SHAHPUR DARWAJA,  AHMEDABAD-380 004.",7925627218,AHMEDABAD,AHMEDABAD,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660008,PANCHKUVA,"VANDANA CLOTH MARKET, NR. PANCHKUVA DARWAJA, AHMEDABAD-380001",7922145646,AHMEDABAD,AHMEDABAD,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660009,PALDI,"NR. FATEHNAGAR BUS STAND, PALDI, AHMEDABAD-380007",7926621189,AHMEDABAD,AHMEDABAD,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660010,AMBAWADI,"OJAS APT., L COLONY CHAR RASTA, S.M.ROAD,AMBAWADI, AHMEDABAD-380015",7926306109,AHMEDABAD,AHMEDABAD,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660011,ODHAV,"SHOP NO 2 TO 6 GF,MANGALAM ARCADE,OPP ODHAV GAM BRTS  STOP,ODHAV,AHMEDABAD,382415",7922891147,AHMEDABAD,AHMEDABAD,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660012,DELHICHAKLA,"PATEL HOUSE, O/S DARIAPUR DARWAJA, NR. VINOD CHAMBER, AHMEDABAD-380004",7922123471,AHMEDABAD,AHMEDABAD,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660013,PANKORNAKA,"OPP. JUMMA MASZID, PANKORENAKA, AHMEDABAD-380001",7925320430,AHMEDABAD,AHMEDABAD,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660014,VATVA,"PLOT NO.20/1, PHASE- I YAMUNA INDUSTRIAL ESTATE, OPP. NEO PLAST, G.I..D.C. , VATVA , AHMEDABAD 382 445",7925896023,AHMEDABAD,AHMEDABAD,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660015,LATIBAZAR,"2,BHAVNA SOCIETY, GITAMANDIR ROAD, AHMEDABAD-380022",7925399122,AHMEDABAD,AHMEDABAD,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660016,NAVRANGPURA,"AMCO HOUSE, NR. STADIUM CIRCLE, NAVRANGPURA, AHMEDABAD-380009",7926421412,AHMEDABAD,AHMEDABAD,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660017,ISANPUR,"NIRMAL LAXMI HALL BLDG., ISANPUR VATVA ROAD, ISANPUR, AHMEDABAD-382443",7925734506,AHMEDABAD,AHMEDABAD,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660018,SATELITE,"MANSI COMPLEX, PREMCHAND NAGAR ROAD, SATELLITE, AHMEDABAD-380015",7926754428,AHMEDABAD,AHMEDABAD,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660019,MEMNAGAR,"OLWAY HOUSE, GURUKUL ROAD, MEMNAGAR, AHMEDABAD-380052",7927412739,AHMEDABAD,AHMEDABAD,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660020,AYOJANNAGAR,"SAHJANAND TOWER, OPP JIVRAJPARK BUS STAND,  JIVRAJPARK,. AHMEDABAD-380015",7926820524,AHMEDABAD,AHMEDABAD,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660021,BAPUNAGAR,"S.K.COMPLEX, NR.MANGALTIRTH HOSPITAL,  INDIA COLONY ROAD, BAPUNAGAR, AHMEDABAD-382350",7922770015,AHMEDABAD,AHMEDABAD,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660022,SOLAROAD,"VIRAT COMPLEX, SOLA ROAD,  BHUYANGDEV,  AHMEDABAD-380061",7927438077,AHMEDABAD,AHMEDABAD,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660023,DEHGAM,"SARDAR SHOPING CENTRE, DEHGAM-382305",2716232879,GANDHINAGAR,DEHGAM,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660024,MUMBAI,"126 NARAYAN DHURU STREET, NAGDEVI, MUMBAI-400 003",2223448972,GREATER BOMBAY,MUMBAI,MAHARASHTRA
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660025,CHANDKHEDA,"HIGHWAY MALL,1ST FLOOR, SHOP NO.112,112/A,114&115, NR. AMTS BUS STAND, KALOL HIGHWAY, CHANDKHEDA, AHMEDABAD-382424",7929298142,AHMEDABAD,AHMEDABAD,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660026,CHANDLODIA,"1ST FLOOR, SILVERSTAR COMPLEX, NR. CHANDLODIA OVERBRIDGE, CHANDLODIA-GOTA ROAD, CHANDLODIA, AHMEDABAD-382481",7927600264,AHMEDABAD,AHMEDABAD,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660027,VADODARA,"M G ROAD, VADODARA",2652413347,VADODARA,VADODARA,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660028,MAKARPURA,"BARACHE AVENUE, PLOT NO 990 OPP GOLDEN BRIDGE",2652651043,VADODARA,VADODARA,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660029,CHANGODAR,"SHIVAM ARCHEDE, OPP CHANGODAR POLICE STATION",2717250045,AHMEDABAD,AHMEDABAD,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660030,NARODA,"PLOT NO CM10, GIDC, NR. TELEPHONE EXCHANGE",7922801145,AHMEDABAD,AHMEDABAD,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660031,BORIWALI,"SHOP NO.10 TO 12,17 TO 20,GROUND FLOOR AND BASEMENT,SHRADDHA SHOPPING ARCADE,OPP INDRAPRASTH SHOPPING CENTRE,SWAMI VIVEKANAND ROAD,BORIWALI WEST,MUMBAI -400092",28336900,MUMBAI,MUMBAI,MAHARASHTRA
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660032,RAKHIAL,"FINAL PLOT NO.83/2,T.P.SCHEME NO.10,OPP.RAGHUVIR TEXTILE MILLS,NR.GUJARAT BOTTLING CO,RAKHIAL,AHMEDABAD,GUJARAT 380023",22747002,AHMEDABAD,AHMEDABAD,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660033,NIKOL ROAD,"SHOP NO.15 TO 19,GROUND FLOOR,DEVKRUPA 4,BEHIND GALAXY BUSINESS PARK,NIKOL ROAD,NIKOL,AHMEDABAD,GUJARAT 382350",29292677,AHMEDABAD,AHMEDABAD,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660034,RAKANPUR,"DHIV COMPLEX-4,NR.KOTHARI WAY BRIDGE,KOTHARI CHAR RASTA,RAKANPUR,PO.SANTEJ,TA.KALOL,DIST.GANDHINAGAR,GUJARAT-382721",268166,GANDHINAGAR,RAKANPUR,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660035,SOUTH BOPAL,"SHOP NO.67,68,GROUND FLOOR,SOBO CENTER,SOUTH BOPAL, AHMEDABAD-380058",22795877,AHMEDABAD,AHMEDABAD,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0660036,TEXTILE MARKET RING ROAD,"GROUND FLOOR,TELEPHONE BHAVAN,BHARAT SANCHAR NIGAM LIMITED BUILDING,FALSAWADI,TEXTILE MARKET RING ROAD,SURAT-395002",2492259,SURAT,SURAT,GUJARAT
AHMEDABAD MERCANTILE COOPERATIVE BANK,AMCB0RTGS4S,RTGS-HO,"HEAD OFFICE, AMCO HOUSE, NR. STADIUM CIRCLE, NAVRANGPURA, AHMEDABAD-380009",0,AHMEDABAD,AHMEDABAD,GUJARAT
AHMEDNAGAR MERCHANTS CO-OP BANK LTD,AMDN0000001,RTGS-HO,"PLOT NO 33,MARKET YARD,STATION ROAD,AHMEDNAGAR -414001",2414405,AHMEDNAGAR,AHMEDANGAR,MAHARASHTRA
AHMEDNAGAR MERCHANTS CO-OP BANK LTD,AMDN0000101,DALMANDAI,"ANAND COMPLEX,DALMANDAI BRANCH,AHMEDNAGAR-414001",2414415,AHMEDNAGAR,AHMEDANGAR,MAHARASHTRA
AHMEDNAGAR MERCHANTS CO-OP BANK LTD,AMDN0000102,MARKET YARD,"PLOT NO.33,MARKET YARD,STATION ROAD,AHMEDNAGAR-414001",2414406,AHMEDNAGAR,AHMEDANGAR,MAHARASHTRA
AHMEDNAGAR MERCHANTS CO-OP BANK LTD,AMDN0000103,KAPAD BAZAR,"MISSION COMPOUND,KAPAD BAZAR,AHMEDNAGAR -414001",2414417,AHMEDNAGAR,AHMEDANGAR,MAHARASHTRA
AHMEDNAGAR MERCHANTS CO-OP BANK LTD,AMDN0000104,GULMOHAR ROAD,"MANGAL HOUSING SOCIETY,GULMOHAR ROAD,AHMEDNAGAR",2414421,AHMEDNAGAR,AHMEDANGAR,MAHARASHTRA
AHMEDNAGAR MERCHANTS CO-OP BANK LTD,AMDN0000105,CHITALE ROAD,"CHOUPATI KARANJA,CHITALE ROAD,AHMEDNAGAR -414001",2414419,AHMEDNAGAR,AHMEDANGAR,MAHARASHTRA
AHMEDNAGAR MERCHANTS CO-OP BANK LTD,AMDN0000106,MIDC,"SURAJ HEIGHTS,NAGAPUR,NAGAR-MANMAD ROAD,AHMEDNAGAR - 414111",2414423,AHMEDNAGAR,AHMEDANGAR,MAHARASHTRA
AHMEDNAGAR MERCHANTS CO-OP BANK LTD,AMDN0000107,JAMKHED,"RAUT BUILDING,NAGAR-BEED ROAD,A/P TAL.JAMKHED,DIST.AHMEDNAGAR",222291,AHMEDNAGAR,JAMKHED,MAHARASHTRA
AHMEDNAGAR MERCHANTS CO-OP BANK LTD,AMDN0000108,AURANGABAD,"PLOT NO.30,FRIENDS COLONY,KONKANWADI,STATION ROAD,AURANGABAD-431001",2354818,AURANGABAD,AURANGABAD,MAHARASHTRA
AHMEDNAGAR MERCHANTS CO-OP BANK LTD,AMDN0000109,PUNE,"PLOT NO.131,MARKET YARD,GULTEKDI,PUNE -411037",24263300,PUNE,PUNE,MAHARASHTRA
AHMEDNAGAR MERCHANTS CO-OP BANK LTD,AMDN0000110,SHRIGONDA,"KALKAI CHOWK,OPP.MUNICIAPL CORPORATION,A/P TAL.SHRIGONDA,DIST.AHMEDNAGAR -413701",221009,AHMEDNAGAR,SHRIGONDA,MAHARASHTRA
AHMEDNAGAR MERCHANTS CO-OP BANK LTD,AMDN0000111,TARAKPUR,"NAGPAL BUILDING,TARAKPUR,MANMAD ROAD,AHMEDNAGAR-414001",2414425,AHMEDNAGAR,AHMEDANGAR,MAHARASHTRA
AHMEDNAGAR MERCHANTS CO-OP BANK LTD,AMDN0000112,SHEVGAON,"H.NO.5408,AMBEDKAR CHOWK,A/P TAL.SHEVGAON,DIST.AHMEDNAGAR - 414502",222222,AHMEDNAGAR,SHEVGAON,MAHARASHTRA
AHMEDNAGAR MERCHANTS CO-OP BANK LTD,AMDN0000113,PATHARDI,"MAIN ROAD,A/P TAL.PATHARDI,DIST.AHMEDNAGAR - 414102",223100,AHMEDNAGAR,PATHARDI,MAHARASHTRA
AHMEDNAGAR MERCHANTS CO-OP BANK LTD,AMDN0000114,SONAI,"CTS NO.1297,MAIN ROAD,SONAI PETH,AT POST SONAI,TAL.NEWASA,DIST.AHMEDNAGAR -414105",0,AHMEDANGAR,SONAI,MAHARASHTRA
AHMEDNAGAR MERCHANTS CO-OP BANK LTD,AMDN0000115,SHIRUR,"H.NO.125,ADINATH,RAM ALI,AT POST GHODNADI,TAL.SHIRUR,DIST.PUNE -412210",0,PUNE,SHIRUR,MAHARASHTRA
AHMEDNAGAR MERCHANTS CO-OP BANK LTD,AMDN0000116,KADA,"SURVEY NO.153,KADA DEVINIMGAON ROAD,AT POST-KADA,TAL.ASHTI,DIST.BEED -414202",0,BEED,ASHTI,MAHARASHTRA
AHMEDNAGAR MERCHANTS CO-OP BANK LTD,AMDN0000117,AURANGABAD MONDHA,"NEW ROKADIYA HANUMAN CO-OP.HOUSING SOCIETY,NEAR MONDHA,INFRONT OF TELEPHONE BHAVAN,AURANGABAD -431001",0,AURANGABAD,AURANGABAD,MAHARASHTRA
AHMEDNAGAR MERCHANTS CO-OP BANK LTD,AMDN0000118,NARAYANGAON,"SHOP NO 14 TO 17,GROUND FLOOR,VISION GALAXY RESIDENTIAL& COMMERCIAL,NEAR BUS STAND,PUNE-NASHIK ROAD,NARAYAN GAON,TAL - JUNNAR,DISTPUNE-410504",0,PUNE,JUNNAR,MAHARASHTRA
AIRTEL PAYMENTS BANK LIMITED,AIRP0000001,AIRTEL PAYMENTS BRANCH,"AIRTEL CENTER, PLAT NO-16, UDYOG VIHAR, PHASE-4, GURGOAN",4222222,GURGOAN,GURGOAN,HARYANA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000001,RTGS-HO,"JANVAIBHAV,OLD COTTON MARKET,AKOLA,PIN 444001",0,AKOLA,AKOLA,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000002,MALEGAON,"JANVAIBHAV, MAIN ROAD, MALEGAON PIN 444 503",271252,WASHIM,MALEGAON,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000003,RISOD,"JANVAIBHAV, MAIN ROAD, CIVIL LINE, RISOD PIN 4440506",222367,WASHIM,RISOD,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000004,WASHIM,"JANVAIBHAV,RISOD NAKA, WASHIM PIN 444 505",232190,WASHIM,WASHIM,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000005,MANGRULPIR,"JANVAIBHAV, MAIN ROAD, MANGRULPIR PIN 444 403",260369,WASHIM,MANGRULPIR,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000006,KARANJA,"JANVAIBHAV, SHASIKANT TALKIES ROAD, KARANJA PIN 444 105",222194,WASHIM,KARANJA,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000007,TELHARA,"MAIN ROAD, TELHARA PIN 444 108",231595,AKOLA,TELHARA,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000008,TAJNAPETH,"SUBHASH ROAD, TAJNAPETH, AKOLA PIN 444 001",2436155,AKOLA,AKOLA,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000009,TAPADIA NAGAR,"TATYASAHEB OKE MARG, JATHARPETH CHOWK, AKOLA PIN 444 005",2490714,AKOLA,AKOLA,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000010,GORAKSHAN ROAD,"PRABHU PLAZA, NEAR POWER HOUSE, GORAKSHAN ROAD, AKOLA PIN 444 004",2458851,AKOLA,AKOLA,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000011,MURTIZAPUR,"HARIYA NAGAR,MAIN ROAD,MURTIZAPUR PIN 444107",243205,AKOLA,AKOLA,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000012,AKOT,"AKOLA ROAD,SHIVAJI CHOWK,AKOT PIN 444101",222445,AKOLA,AKOT,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000013,SHIRPUR,"OMKAR NAGRI,WARD NO.3,BEHIND BUS STAND,SHIRPUR PIN 444 504",274018,WASHIM,SHIRPUR,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000014,MANORA,"MAIN ROAD,MANORA PIN 444 404",263330,WASHIM,MANORA,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000015,AMRAVATI,"DEVHARI COMPLEX,NEAR VASANT TALKIES,JAISTAMBH CHOWK,AMRAVATI PIN 444 601",2576761,AMRAVATI,AMRAVATI,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000016,KHAMGAON,"JANVAIBHAV,SHRIRAM CHOWK,PHARSHI ROAD,INFRONT OF SAHELE COMPLEX,KHAMGAON PIN 444 303",254592,BULDHANA,KHAMGAON,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000017,OLD CITY,"NEAR CHHAYA HOSPITAL,DABKI ROAD,OLD CITY,AKOLA PIN 444 001",2440424,AKOLA,AKOLA,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000018,JALGAON,"91,NAVIPETH,NEAR L.I.C. OFFICE,JALGAON PIN 425 001",2220736,JALGAON,JALGAON,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000019,YAVATMAL,"DATTA CHOWK,YAVATMAL PIN 445 001",246670,YAVATMAL,YAVATMAL,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000020,NAGPUR,"SERVODAYA CLOTH MARKET,GANDHI BAUG,NAGPUR PIN 440 002",2772314,NAGPUR,NAGPUR,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000021,DIGRAS,"NETAJI CHOWK,MAIN ROAD,DIGRAS PIN 445 203",222584,YAVATMAL,DIGRAS,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000022,MALKAPUR ROAD,"MAYUR COLONY,NEAR OCTRIO NAKA,MALKAPUR ROAD,AKOLA PIN 444 004",2458175,AKOLA,AKOLA,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000023,AKOT ROAD,"JANVAIBHAV,NEAR HOMEOPATHIC COLLEGE,AKOT ROAD,AKOLA PIN 444 003",2442484,AKOLA,AKOLA,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000024,MALKAPUR,"JANVAIBHAV,BHANSALI COMPLEX,BULDHANA ROAD,MALKAPUR PIN 443 101",223758,BULDHANA,MALKAPUR,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000025,PARBHANI,"KACHHI BAZAR,PARBHANI PIN 431 401",225010,PARBHANI,PARBHANI,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000026,NANDED,"GURUKRUPA MARKET,MAHAVIR CHOWK,VAZIRABAD,NANDED PIN 431 601",230259,NANDED,NANDED,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000027,KALBADEVI,"205,207,209 NARAYAN BANSILAL BLD.,KALBADEVI RD,IN FRONT OF JAIN MANDIR,KALBADEVI,MUMBAI PIN 400 002",22400251,MUMBAI,MUMBAI,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000028,PARATWADA,"DURANI CHOWK,PARATWADA PIN 444 805",220192,AMRAVATI,PARATWADA,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000029,CHANDUR RLY,"GANDHI CHOWK,MAIN ROAD,CHANDUR RAILWAY PIN 444 904",254176,AMRAVATI,CHANDUR RLY,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000030,AURANGABAD,"AAKASHWANI CHOWK,JALNA ROAD,AURANGABAD PIN 431 001",2325141,AURANGABAD,AURANGABAD,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000031,PUSAD,"THAKUR MARKET,MAIN ROAD,PUSAD PIN 445 204",248812,YAVATMAL,PUSAD,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000032,BURHANPUR,"PARINISHA,SHANWARA GATE,BURHANPUR M.P. PIN 450 331",257901,BURHANPUR,BURHANPUR,MADHYA PRADESH
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000033,INDORE,"CHETAK CENTRE,R.N.T.MARG,INDORE M.P.PIN 452 001",2526287,INDORE,INDORE,MADHYA PRADESH
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000035,NASIK,"SURVEY NO.718,1A,2B,3 PLOT NO.469,CANADA CORNER,NASIK PIN 422 005",2310481,NASIK,NASIK,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000036,SHELU BAZAR,LAXMICHAND VIDYALAY SHELU BAZAR PIN 444402,264769,WASHIM,SHELU BAZAR,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000037,SINDHI CAMP,GURUNANAK VIDYALAY SINDHI CAMP PIN 444004,2442598,AKOLA,AKOLA,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000038,VASHI,"SHIVAJI MARKET 2, GROUND FLOOR, SHOP NO 10,11,29,30, PLOT NO 8 9 , CROMA ROAD, SECTOR 19D, INFORNT OF APMC DANA MARKET, VASHI",2227831446,THANE,NAVI MUMBAI,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000039,LONAR,LONI ROAD PLOT NO4 SURVEY NO 168/4 LONAR 443302,221288,BULDHANA,LONAR,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000040,WANI,NEAR ABAD BHAVAN TAOR CHOWK WANI 445304,228383,YAVATMAL,WANI,MAHARASHTRA
AKOLA JANATA COMMERCIAL COOPERATIVE BANK,AKJB0000041,MEHKAR,"RAJIV GANDHI NAGAR PARISHAD COMMERCIAL COMPLEX, NEAR NAGAR PARISHAD, ATHAVADHI BAZAR, MEHKAR",224555,BULDHANA,MEHKAR,MAHARASHTRA
ALLAHABAD BANK,ALLA0210001,GUWAHATI MAIN BRANCH,"H. B. ROAD, MACHOWA, OPP. OF ASTC BUS STAND MACHKHOWA, GUWAHATI",2545218,KAMRUP,GUWAHATI,ASSAM
ALLAHABAD BANK,ALLA0210002,PATNA UNIVERSITY,"PATNA UNIVERSITY.GANESH ROAD,DIST-PATNA",2671644,PATNA,PATNA,BIHAR
ALLAHABAD BANK,ALLA0210003,PATNA MAIN,"BUDH MARG,DIST-PATNA,PIN-800001",2235237,PATNA,PATNA,BIHAR
ALLAHABAD BANK,ALLA0210004,HILSA,SHAHA MARKET HILSA DIST. NALANDA BIHAR - 801 302,252223,NALANDA,HILSA,BIHAR
ALLAHABAD BANK,ALLA0210005,MUZAFFARPUR,"SARAIYAGANJ, MUZAFFARPUR PIN-842001",2225057,MUZAFFARPUR,MUZAFFARPUR,BIHAR
ALLAHABAD BANK,ALLA0210006,HAJIPUR (MUZAFFARPUR),VAISHALI 844 101,260589,MUZAFFARPUR,MUZAFFARPUR,BIHAR
ALLAHABAD BANK,ALLA0210007,MARHOWRAH,VILL & P.O. MARHOWRAH DIST. SARAN - 841 418 BIHAR,231254,SARAN,MARHAURA,BIHAR
ALLAHABAD BANK,ALLA0210008,BUXAR,"NAYA CHOWK BUXAR DIST. BUXAR,PIN -802101 DIST- BUXAR BIHAR 802101",222005,BUXAR,BUXAR,BIHAR
ALLAHABAD BANK,ALLA0210009,JAMALPUR,MUNGER ROAD JAMALPUR DIST. MUNGER - BIHAR 811214,243120,MUNGER,JAMALPUR,BIHAR
